id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
481753,291890,BA,LAJEDÃO,Posto do Cadastro Único / Programa Bolsa Família,,,Getulio Vargas 00,00,PREDIO,Antiga escola brasilino.,CENTRO,45950000,"-17.61055022804068\,-40.34400701522827",2023-01-06T04:57:16.523Z
481850,290130,BA,ANDARAÍ,Cadúnico Andarai,,,MARIMBUS 00,00,,PROXIMO A PREFEITURA MUNICIPAL,ALTO DA BELA VISTA,46830000,"-12.802605290109893\,-41.32716536521912",2023-01-06T04:57:16.428Z
481906,521170,GO,JANDAIA,CADASTRO ÚNICO/ BOLSA FAMÍLIA,,,JUSCELINO K DE OLIVEIRA 64,64,,Antigo Fórum Atual Centro Público Municipal,CENTRO,75950000,"-17.046640237537733\,-50.14621496200562",2023-01-06T04:57:16.428Z
481987,220700,PI,OEIRAS,Posto do Cadastro Único - Mercado Dona Lili,,,SANTA HELENA 0,0,MERCADO PUBLICO MUNICIPAL,DENTRO DO MERCADO PUBLICO MUNICIPAL D. LILI,CENTRO,64500000,"-7.014008681129365\,-42.133222818374634",2023-01-06T04:57:16.523Z
481998,430060,RS,ALVORADA,Outras - Rede Socioassistencial - Setor Cadastro Único,,,Wenceslau Fontoura 126,126,,"Atras do Ginasio Municipal - sala anexa ao prédio da Secretaria Municipal de Trabalho, Assistencia Social e Cidadania",Nova Americana,94824700,"-29.99448900936702\,-51.066770553588874",2023-01-06T04:57:16.523Z
482032,352010,SP,IGARAPAVA,CADASTRO ÚNICO,,,RUI BARBOSA 147,147,,LOJAS CEM,CENTRO,14540000,"-20.040470512598066\,-47.74812698364258",2023-01-06T04:57:16.428Z
482041,330040,RJ,BARRA MANSA,SETOR CADÚNICO / AUXILIO BRASIL,,,Luis Ponce 263,263,,pátio da prefeitura,CENTRO,27310400,"-22.54097950127815\,-44.17690515518189",2023-01-06T04:57:16.523Z
482042,292740,BA,SALVADOR,Prefeitura Bairro - Cabula CadÚnico,,,da Mangueira 84,84,,,Cabula,40000000,"-12.959561097075824\,-38.46753358840943",2023-01-06T04:57:16.523Z
482043,292740,BA,SALVADOR,Prefeitura Bairro Itapuã CadÚnico,,,Dorival Caymme 17,17,,,Itapuã,40000000,"-12.8734203332791\,-38.5147637865365",2023-01-06T04:57:16.428Z
482044,292740,BA,SALVADOR,Prefeitura Bairro Centro CadÚnico,,,Romulfo Oliveira 00,00,Praça da Sé,,Centro,40000000,"-12.974156627341056\,-38.51145744323731",2023-01-06T04:57:16.523Z
482045,292740,BA,SALVADOR,Prefeitura Bairro Cajazeiras CadÚnico,,,da Paciência 00,00,Prox Hosp Jaar Andrade,,Cajazeiras,40000000,"-12.899455309735385\,-38.412108421325684",2023-01-06T04:57:16.428Z
482046,292740,BA,SALVADOR,Prefeitura Bairro Cidade Baixa Cadúnico,,,Porto dos Mastros 00,00,,,Ribeira,40000000,"-12.918326195459468\,-38.499108552932746",2023-01-06T04:57:16.428Z
482047,292740,BA,SALVADOR,Prefeitura Bairro Subúrbio CadÚnico,,,PARÁ 00,00,,,PARIPE,40000000,"-12.83114085\,-38.47260508473289",2023-01-06T04:57:16.523Z
482048,292740,BA,SALVADOR,Prefeitura Bairro Pau da Lima CadÚnico,,,SÃO RAFAEL 185,185,,EM FRENTE AO COLÉGIO ORLANDO IMBASSAHY,PAU DA LIMA,40000000,"-12.8734203332791\,-38.5147637865365",2023-01-06T04:57:16.523Z
482049,292740,BA,SALVADOR,Prefeitura Rio Vermelho CadÚnico,,,Marques Monte Santo 300,300,,,Rio Vermelho,40000000,"-12.96499792759803\,-38.53446006774903",2023-01-06T04:57:16.428Z
482053,292740,BA,SALVADOR,Prefeitura Bairro Valéria CadÚnico,,,da Matriz 00,00,,,Valéria,40000000,"-12.8696898\,-38.4331343",2023-01-06T04:57:16.523Z
482054,292740,BA,SALVADOR,Prefeitura Bairro San Martin CadÚnico,,,General San Martin 239,239,,,San Martin,40000000,"-12.939950927157264\,-38.48836362361909",2023-01-06T04:57:16.523Z
482058,421780,SC,TAIÓ,CadÚnico/PBF,,,Luiz Bertoli 44,44,,Junto a Secretaria Municipal de Assistência Social,Centro,89190000,"-27.116\,-49.998",2023-01-06T04:57:16.523Z
482126,292740,BA,SALVADOR,CUIDAR E Cadastro Único,,,Miguel Calmon 28,28,,,Comércio,40015010,"-12.8734203332791\,-38.5147637865365",2023-01-06T04:57:16.523Z
482207,520510,GO,CATALÃO,CADASTRO UNICO PARA PROGRAMAS SOCIAIS E PBF,,,Prof. Francisco V. Rodrigues 33,33,,,Santo Antonio,75701685,"-18.171276892188114\,-47.950918078422546",2023-01-06T04:57:16.523Z
482223,412060,PR,PRUDENTÓPOLIS,Central de Atendimento do Cadastro Único para Programas Sociais,,,Dr. Osório Guimarães 1234,1234,,,Centro,84400000,"-25.210911025648628\,-50.98251700401307",2023-01-06T04:57:16.523Z
482280,522150,GO,TURVÂNIA,Cadastro Unico,,,PEDRO LUDOVICO TEIXEIRA ESQ COM A RUA RIBEIRO 0,0,,,CENTRO,76110000,"-16.6103057276506\,-50.131269693374634",2023-01-06T04:57:16.523Z
482424,291800,BA,JEQUIÉ,CENTRAL DO CADASTRO UNICO E PROGRAMA BOLSA FAMILIA,,,10 de novembro 00,00,,PRÓXIMO AO ITAJUBA HOTEL,Centro,45200250,"-13.858\,-40.084",2023-01-06T04:57:16.428Z
482520,130423,AM,TONANTINS,CADUNICO TONANTINS,,,"RUA ALEXANDRE SANTOS, 455",455,,,CENTRO,69685000,"-2.8602347734023366\,-67.77244806289674",2023-01-06T04:57:16.523Z
482564,150180,PA,BREVES,Posto do Cadastro Único,,,Presidente Getulho Vargas 1887,1887,,,Centro,68800000,"-1.6902974601077174\,-50.48548758029938",2023-01-06T04:57:16.523Z
482566,351907,SP,HORTOLÂNDIA,CADASTRO ÚNICO,,,Rua Líbero Badaró 394,394,,Próximo ao Restaurante Guindola,Jardim Santa Rita de Cássia,13186260,"-22.8793778895595\,-47.197093963623054",2023-01-06T04:57:16.523Z
482782,130070,AM,BOCA DO ACRE,PROGRAMA BOLSA FAMÍLIA,,,BAHIA 1839,1839,,Próximo a Caixa d'agua da Praia do Gado,PRAIA DO GADO,69850000,"-8.74047925398724\,-67.40103721618654",2023-01-06T04:57:16.523Z
482827,210520,MA,IGARAPÉ GRANDE,"Posto do Cadastro único Prefeitura de Igarapé Grande ",,,Praça Mariano Costa 00,00,,em Frente a Praça da Igraja Matriz,Centro,65720000,"-4.585\,-44.853",2023-01-06T04:57:16.523Z
482858,210330,MA,CODÓ,CADASTRO ÚNICO - PROGRAMA BOLSA FAMILIA,,,SANTOS DUMONT 3857,3857,,,SÃO SEBASTIÃO,65400000,"-4.471417412774786\,-43.8899302482605",2023-01-06T04:57:16.428Z
482962,290460,BA,BRUMADO,CADASTRO ÚNICO E AUXÍLIO BRASIL,,,DR. ANTONIO MOURÃÕ GUIMARÃES 656,656,,ANTIGO DERBA,CENTRO,46100051,"-14.2094866\,-41.6693848",2023-01-06T04:57:16.523Z
483110,330190,RJ,ITABORAÍ,"GESTÃO DE BENEFÍCIOS E RENDA - PROGRAMA BOLSA FAMÍLIA ",,,Liajane Carvalho da Silva 97,97,,,Nancilândia,24801048,"-22.736829426169574\,-42.84721612930298",2023-01-06T04:57:16.523Z
483233,211120,MA,SÃO JOSÉ DE RIBAMAR,CENTRO SOCIAL DA VOLA SARNEY FILHO,,,RUA 05 24,24,PROXIMO DA ESCOLA MUNICIPAL,,VILA SARNEY FILHO I,65110000,"-2.5541615564850852\,-44.17396545410156",2023-01-06T04:57:16.523Z
483265,231070,CE,PENTECOSTE,CADASTRO ÚNICO DE PROGRAMAS SOCIAIS,,,ANTÔNIO MARTINS BANDEIRA 718,718,,PRÓXIMO AO ANTIGO SABOR REGIONAL,ACAMPAMENTO,62640000,"-3.7961502236360314\,-39.26789402961732",2023-01-06T04:57:16.428Z
483401,210317,MA,CENTRO NOVO DO MARANHÃO,PROGRAMA BOLSA FAMILA,,,JK 500,500,,BRADESCO,CENTRO,65299000,"-2.107\,-46.128",2023-01-06T04:57:16.615Z
483453,230740,CE,JUCÁS,POSTO DO CADASTRO ÚNICO,,,CORONEL LUIZ DUARTE 70,70,,,CENTRO,63580000,"-6.522644762233032\,-39.52340126037598",2023-01-06T04:57:16.696Z
483455,251740,PB,ZABELÊ,PROGRAMA BOLSA FAMILIA,,,JOSE VAZ DE MEDEIROS 0,0,,,CENTRO,58515000,"-8.075107857155361\,-37.09806472063065",2023-01-06T04:57:16.615Z
483478,230950,CE,ORÓS,Cadastro Único de Orós,,,Eliba 00,00,,,Centro,63520000,"-6.244\,-38.914",2023-01-06T04:57:16.615Z
483480,230780,CE,MARCO,Unidade Fixa de Atendimento Cadastro Único,,,PRESIDENTE MEDICE 00,00,,AO LADO DO POSTO DE SAÚDE,CENTRO,62560000,"-3.1211151822882153\,-40.15112400054932",2023-01-06T04:57:16.615Z
483544,230020,CE,ACARAÚ,Posto Fixo do Cadastro Único de Acaraú/CE,,,Coronel Sales 566,566,,Próximo ao Banco do Brasil,Centro,62580000,"-2.887194579020155\,-40.120847225189216",2023-01-06T04:57:16.696Z
483569,150590,PA,PORTO DE MOZ,Centro 22 de agosto,,,Duque de caxias 00,00,,,centro,68330000,"-1.7543196718864231\,-52.23812341690064",2023-01-06T04:57:16.615Z
483584,292520,BA,POJUCA,CADASTRO ÚNICO - BOLSA FAMÍLIA,,,ALFREDO LEITE 49,49,,RUA PRINCIPAL,SHANGRILA,48120000,"-12.43443920447698\,-38.32957148551941",2023-01-06T04:57:16.696Z
483601,420200,SC,BALNEÁRIO CAMBORIÚ,CADÚNICO,,,ITÁLIA 1059,1059,,,NAÇÕES,88338265,"-26.98087639592284\,-48.65063130855561",2023-01-06T04:57:16.696Z
483622,230570,CE,IPAUMIRIM,CADASTRO ÚNICO - PROGRAMA BOLSA FAMÍLIA,,,MICENO ALEXANDRE 165,165,,Prédio do antigo hospital,CENTRO,63340000,"-6.80961424744156\,-38.7429967555077",2023-01-06T04:57:16.615Z
483672,316447,MG,SÃO SEBASTIÃO DO ANTA,CADÚNICO/ PBF,,,RUA FRANCISCO ARCANJO DE SOUZA 48,48,,,CENTRO,35334000,"-19.49759337297943\,-41.98124885559083",2023-01-06T04:57:16.523Z
483698,314345,MG,MONTEZUMA,Posto do Cadastro Único e Programa Bolsa Família,,,BENEVIDES JOSE DOS SANTOS 99,99,,,centro,39547000,"-15.169987419204535\,-42.50055541964685",2023-01-06T04:57:16.615Z
483712,330550,RJ,SAQUAREMA,CADASTRO ÚNICO SAQUAREMA,,,SAQUAREMA 4299,4299,,CENTRO ADMINISTRATIVO MUNICIPAL EZIO FERREIRA,PORTO DA ROÇA,28994374,"-22.902664360851013\,-42.47489869594575",2023-01-06T04:57:16.615Z
483714,270680,AL,PIAÇABUÇU,PROGRAMA AUXÍLIO BRASIL,,,SAO FRANCISCO DE BORJA 83,83,,"O ponto principal fica próximo a Prefeitura, porém possuímos mais 03 Pontos de Atendimento no Bairro Paciência e nos Povoados Penedinho e Pontal do Peba.",CENTRO,57210000,"-10.406484937510863\,-36.43628597259522",2023-01-06T04:57:16.615Z
483747,230655,CE,ITAREMA,UNIDADE FIXA DE CADASTRO UNICO,,,NOSSA SENHORA DE FATIMA 48,48,,IGREJA NOSSA SENHORA DE FÁTIMA.,CENTRO,62590000,"-2.920839861183187\,-39.91429567337037",2023-01-06T04:57:16.696Z
483748,292320,BA,OLIVEIRA DOS BREJINHOS,SETOR DO CADASTRO ÚNICO,,,CORONEL TEIXEIRA 445,445,CASA,,CENTRO,57530000,"-12.31956315819065\,-42.89211034789332",2023-01-06T04:57:16.615Z
483792,270230,AL,CORURIPE,CADASTRO UNICO E AUXILIO BRASIL,,,BOA VISTA 00,00,,DE FRENTE AO NOVO MERCADO PÚBLICO,BARRO PRETO I,57230000,"-10.12414614289217\,-36.180274486541755",2023-01-06T04:57:16.696Z
483796,210300,MA,CAXIAS,Benefícios Socioassistenciais,,,Getulio Vargas 23,23,,"centro de cultura, praça do pantheon",Centro,65600000,"-4.862661752279554\,-43.36413145065308",2023-01-06T04:57:16.696Z
483816,412630,PR,SENGÉS,Setor Programa Bolsa Família - CadÚnico,,,Ver. Basílio Costa 309,309,sala,frente Sede Administrativa da SMAS,Centro,84220000,"-24.111778681686513\,-49.461522102355964",2023-01-06T04:57:16.615Z
483824,210300,MA,CAXIAS,Cadastro Único,,,Getulio Vagas 23,23,,,Centro,65600000,"-4.86273658381737\,-43.364099264144905",2023-01-06T04:57:16.615Z
483833,421700,SC,SÃO LUDGERO,CadÚnico e Bolsa Família,,,Dona Gertrudes 99,99,Sala 01,Em frente à prefeitura,Centro,88730000,"-28.32855997136169\,-49.17323827743531",2023-01-06T04:57:16.615Z
483877,354340,SP,RIBEIRÃO PRETO,CABS - CENTRAL ADMINISTRATIVA DE BENEFICIOS SOCIAIS,,,AUGUSTO SEVERO 819,819,CASA 05,RODOVIÁRIA CENTRAL,VILA TIBERIO,14050350,"-21.17421253202667\,-47.817022204399116",2023-01-06T04:57:16.615Z
483964,330250,RJ,MAGÉ,"GESTÃO DO PROGRAMA AUXILIO BRASIL ",,,Domigos Belize 285,285,,Na Rua do Forum,Centro,25900058,"-22.658361090685514\,-43.03717821836472",2023-01-06T04:57:16.696Z
484002,291640,BA,ITAPETINGA,CAD ÚNICO / PROGRAMA BOLSA FAMÍLIA,,,Guanambi 00,00,,,SÃO FRANCISCO,45700000,"-15.244434634624822\,-40.241981148719795",2023-01-06T04:57:16.615Z
484101,230835,CE,MILHÃ,"SECRETARIA DE TRABALHO, EMPREENDEDORISMO E INCLUSAO SOCIAL",,,PEDRO JOSE DE OLIVEIRA 25,25,,MERCADO NOVO,CENTRO,63635000,"-5.675\,-39.194",2023-01-06T04:57:16.696Z
484117,150440,PA,MARAPANIM,COORDENAÇÃO MUNICIPAL DO CAD-ÚNICO E PAB,,,RIO BRANCO 960,960,,,BARRACA,68760000,"-0.707098177232308\,-47.70182132720948",2023-01-06T04:57:16.615Z
484146,240770,RN,MONTANHAS,SETOR DO CADASTRO ÚNICO,,,ESPORTIVA 215,215,,PRÓXIMO AO CENTRO DE IDOSOS,CENTRO,59198000,"-6.487659429495001\,-35.28531789779664",2023-01-06T04:57:16.615Z
484358,230230,CE,BELA CRUZ,Cadastro Único,,,RUA CORONEL DUCA DA SILVEIRA 0,0,,,CENTRO,62570000,"-3.051\,-40.168",2023-01-06T04:57:16.615Z
484398,292600,BA,REMANSO,CASA DO CADUNICO /BOLSA FAMILIA,,,Olimpio Campinho 31,31,quadra v04,,centro,47200000,"-9.626089939386334\,-42.080935835838325",2023-01-06T04:57:16.615Z
484451,291460,BA,IRECÊ,"Cadúnico ",,,Minas Gerais 210,210,,,Alto do Moura,44900000,"-11.29930690870082\,-41.85018539428712",2023-01-06T04:57:16.615Z
484487,241200,RN,SÃO GONÇALO DO AMARANTE,Central de Cadastro Único,,,Alexandre Cavalcanti 76,76,,Em frente ao Supermercado redemais.,CENTRO,59296710,"-5.789971724889463\,-35.334953665533256",2023-01-06T04:57:16.696Z
484500,312610,MG,FORMIGA,Cadastro Único para programas sociais,,,Sete de Setembro 18,18,,,Centro,35570304,"-20.465555710181505\,-45.42490005478613",2023-01-06T04:57:16.696Z
484506,320320,ES,LINHARES,CENTRAL DO CADASTRO ÚNICO,,,Comendador Rafael 1734,1734,,,centro,29900056,"-19.396921724524812\,-40.06812572479249",2023-01-06T04:57:16.696Z
484516,130010,AM,ANORI," Posto Cadastro Único / Auxílio Brasil ",,,PROFESSOR ALMIR 22,22,,"CRAS ",SÃO JOÃO,69440000,"-3.743664137563767\,-61.658570767540375",2023-01-06T04:57:16.696Z
484548,130002,AM,ALVARÃES,PREFEITURA DE ALVARAES CADUNICO,,,Tibiriçá 587,587,,,Centro,69540000,"-3.212181744738127\,-64.81122493743898",2023-01-06T04:57:16.696Z
484723,330560,RJ,SILVA JARDIM,PROGRAMA BOLSA-FAMÍLIA,,,SANSÃO PEDRO DAVID 344,344,,,CENTRO,28820000,"-22.65237347171684\,-42.3905110359192",2023-01-06T04:57:16.615Z
484750,510267,MT,CAMPO VERDE,Cadastro Único,,,ALAGOAS 1224,1224,,,SAO LOURENÇO,78840000,"-15.547\,-55.169",2023-01-06T04:57:16.696Z
484755,520753,GO,FAINA,CADASTRO ÚNICO E PROGRAMA BOLSA FAMÍLIA,,,ROSA DE OLIVEIRA SNª 00,00,00,ANTIGO COLÉGIO DÁRIO DE PAIVA.,VILA SOARES,76740000,"-15.446\,-50.361",2023-01-06T04:57:16.696Z
484772,230930,CE,NOVA RUSSAS,PROGRAMA BOLSA FAMÍLIA/CADASTRO ÚNICO,,,ANTONIO GONÇALVES ROSA 265,265,,,UNIVERSIDADE,62200000,"-4.708876253043412\,-40.563304424285896",2023-01-06T04:57:16.615Z
484806,150490,PA,MUANÁ,Central de Cadastro Único dos Programas Sociais,,,Cel Rodrigo Lopes de Azevedo 00,00,Ao lado da Delegacia de Policia,,Centro,68825000,"-1.5290400092712044\,-49.21732425726078",2023-01-06T04:57:16.615Z
484821,352570,SP,JOSÉ BONIFÁCIO,CAD UNICO - CADASTRO UNICO,,,RUI BARBOSA 984,984,,IGREJA SANTA TEREZINHA,centro,15200000,"-21.053\,-49.688",2023-01-06T04:57:16.696Z
484834,150640,PA,SANTA CRUZ DO ARARI,CADASTRO ÚNICO,,,DA GARAGEM 01,01,CRAS IRMÃ ANA TOMELIM,,CENTRO,68850000,"-0.667109317271566\,-49.17354941368104",2023-01-06T04:57:16.523Z
484838,316557,MG,SENADOR AMARAL,Cadastro Único e Programa Bolsa Família,,,Idalina Carolina de Rezende 100,100,,,Centro,37615000,"-22.585558800895946\,-46.17842316627503",2023-01-06T04:57:16.696Z
484864,140030,RR,MUCAJAÍ,CadÚnico/PBF,,,PADRE TOBIAS 00,00,,,CENTRO,69340000,"2.4484278036693397\,-60.92280507087708",2023-01-06T04:57:16.696Z
485022,260120,PE,ARCOVERDE,Posto de Cadastro Único,,,Antônio Barboza de Siqueira 73,73,,,CENTRO,56500000,"-8.419\,-37.054",2023-01-06T04:57:16.523Z
485062,310560,MG,BARBACENA,Chefia de Cadastro Unico e de Apoio a Deficientes,,,Conde Prados 0,0,,,Centro,36200104,"-21.22729434821535\,-43.77372086048126",2023-01-06T04:57:16.615Z
485078,320430,ES,PRESIDENTE KENNEDY,Cadúnico/PBF,,,Olímpio Pinto Campos Figueredo 89,89,,AO LADO DA PADARIA SHERRER,Centro,29350000,"-21.101927702570112\,-41.044009923934944",2023-01-06T04:57:16.615Z
485121,270750,AL,PORTO REAL DO COLÉGIO,CENTRAL DO CADASTRO ÚNICO - PBF,,,BARÃO DO RIO BRANCO 64,64,antigo cartório eleitoral,,CENTRO,57290000,"-10.187977814738641\,-36.83852881193162",2023-01-06T04:57:16.615Z
485150,150530,PA,ORIXIMINÁ,DEPARTAMENTO DE CADASTRO ÚNICO,,,LAURO SODRE 2163,2163,,Ao lado da sede da Secretaria Municipal de Assistência Social,SANTÍSSIMO,68270000,"-1.7620407971846757\,-55.86247444152833",2023-01-06T04:57:16.615Z
485199,313665,MG,JUATUBA,Bolsa Familia,,,Joao saliba 137,137,,,Centro,35675000,"-19.9512593\,-44.3437681",2023-01-06T04:57:16.945Z
485227,240260,RN,CEARÁ-MIRIM,CENTRAL DO CADASTRO UNICO,,,HERÁCLITO VILAR 700,700,,EM FRENTE AO BANCO DO BRASIL,SANTA ÁGUEDA,59570000,"-5.634705859450272\,-35.42086660863789",2023-01-06T04:57:16.945Z
485229,150390,PA,JURUTI,Setor de Cadastramento Único para Programas Sociais do Governo Federal l,,,Marechal Rondon 68,68,,Próximo a Escola Estadual Paróquia Nossa Senhora da Saúde,Centro,68170000,"-2.6248138208185074\,-56.21907949447632",2023-01-06T04:57:16.696Z
485342,431340,RS,NOVO HAMBURGO,Cadastro Único para Programas Sociais - Novo Hamburgo,,,Rua David Canabarro 20,20,3º andar,,Centro,93510020,"-29.68504217895929\,-51.129459142684944",2023-01-06T04:57:16.945Z
485369,522020,GO,SÃO MIGUEL DO ARAGUAIA,"CADASTRO ÚNICO / PROGRAMA BOLSA FAMÍLIA ",,,DAS ROSAS 0,0,,,BELA VISTA,76590000,"-13.288442909612415\,-50.16075741143141",2023-01-06T04:57:16.864Z
485455,250830,PB,LAGOA SECA,Cadastro Único,,,Antônio Borges da Costa 210,210,B,,Centro,58117000,"-7.156843953143625\,-35.85500478831819",2023-01-06T04:57:16.864Z
485562,230860,CE,MONSENHOR TABOSA,POSTO DO CADASTRO ÚNICO,,,Pessoa Pires 01,01,,,Centro,63780000,"-4.7890177\,-40.066847",2023-01-06T04:57:16.945Z
485563,261130,PE,POMBOS,CAD ÚNICO POMBOS,,,JOAO PESSOA 19,19,,,CENTRO,55630000,"-8.1425574675129\,-35.396983623504646",2023-01-06T04:57:17.039Z
485564,315370,MG,QUARTEL GERAL,Divisão de Assistência Social e Habitação,,,Hipólito Pinto 240,240,,Centro Administrativo,Centro,35625000,"-19.27291627575465\,-45.55678367614746",2023-01-06T04:57:16.696Z
485565,421570,SC,SANTO AMARO DA IMPERATRIZ," Cadastro Único",,,Teresa Cristina 181,181,,Anexo ao Hospital São Francisco,Centro,88140000,"-27.68924734122897\,-48.77951681613922",2023-01-06T04:57:16.696Z
485566,316600,MG,SENHORA DE OLIVEIRA,"SETOR DO CADASTRO ÚNICO ",,,PADRE JOSÉ JUSTINIANO TEIXEIRA 69,69,,,CENTRO,36470000,"-20.79440310043011\,-43.34417581558228",2023-01-06T04:57:16.696Z
485567,352500,SP,JANDIRA," Posto do Cadastro Único do Município de Jandira SP",,,Avenida João Balhesteiro 124,124,,ao lado da Estação CPTM Jandira.,Centro,06600042,"-23.528734158211915\,-46.903276741504676",2023-01-06T04:57:16.696Z
485569,352170,SP,ITABERÁ,POSTO DE CADASTRAMENTO DO CAD UNICO,,,RUA JOSIAS CARDOSO 407,407,,,CENTRO,18440000,"-23.86509779349746\,-49.13731813430787",2023-01-06T04:57:16.696Z
485572,312960,MG,IBIAÍ,CADUNICO,,,PRIMEIRO DE MAIO 43,43,,,NOVO HORIZONTE,39350000,"-16.861189776828613\,-44.90909242682393",2023-01-06T04:57:17.039Z
485573,210360,MA,COROATÁ,COORDENAÇÃO CADASTRO UNICO/PBF,,,NAGIB HAICKEL 150,150,,EM FRENTE A RODOVIÁRIA,CENTRO,65415000,"-4.134642903785916\,-44.136222079396255",2023-01-06T04:57:16.696Z
485574,421440,SC,RIO DAS ANTAS,"CADASTRO UNICO ",,,JACOV WILLIBALD HARTMANN 590,590,,"CASA DA CIDADANIA ",CENTRO,89550000,"-26.893195797487184\,-51.07413053512574",2023-01-06T04:57:16.696Z
485576,355370,SP,TAQUARITINGA,POSTO DO CADASTRO ÚNICO,,,DOUTOR AIMONE SALERNO 171,171,,,Centro,15900012,"-21.412361995869\,-48.49931716918945",2023-01-06T04:57:16.696Z
485577,312480,MG,ESTRELA DO SUL,Posto do Cadastro Único,,,Padre Júlio Raz 94,94,,,Centro,38525000,"-18.745626246569334\,-47.69197225570679",2023-01-06T04:57:16.774Z
485578,250157,PB,BARRA DE SANTANA,Posto de atendimento do Cadastro Único de Barra de Santana/PB,,,ELVIRA AMORIM 08,08,,,CENTRO,58458000,"-7.522766924436486\,-35.99867820739747",2023-01-06T04:57:16.774Z
485579,251365,PB,SANTARÉM,POSTO DO CADUNICO MUNICIPIO DE JOCA CLAUDINO,,,RUA JOSÉ EZEQUEIL DUARTE 102,102,TERREO,PROXIMO AO PAÇO MUNICIPAL,CENTRO,58928000,"-6.483078217419435\,-38.479574024677284",2023-01-06T04:57:16.774Z
485582,352930,SP,MATÃO,POSTO DO CADASTRO ÚNICO,,,SETE DE SETEMBRO 500,500,,ESQUINA DA DELEGACIA DA MULHER,CENTRO,15990635,"-21.607781757521163\,-48.36877942085266",2023-01-06T04:57:17.039Z
485583,250580,PB,DUAS ESTRADAS,POSTO DO CADASTRO ÚNICO,,,Tiradentes 00,00,,,centro,58265000,"-6.689990297336918\,-35.418462753295906",2023-01-06T04:57:17.039Z
485584,352850,SP,MAIRIPORÃ,POSTO DO CADASTRO ÚNICIO - SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL,,,IPIRANGA 130,130,,,CENTRO,07600252,"-23.32020068626448\,-46.58901035785676",2023-01-06T04:57:16.696Z
485585,312245,MG,DIVISÓPOLIS," Posto de Cadastro Único e do Programa Bolsa Família",,,FIRMINO DA SILVA NUNES 318,318,,,Centro,39912000,"-15.71821788945933\,-41.001513004302986",2023-01-06T04:57:16.696Z
485586,352240,SP,ITAPEVA,POSTO DE CADASTRAMENTO CENTRAL,,,OLIVIA MARQUES 669,669,,PROXIMO AO BATALHAO DA POLICIA,CENTRO,18400100,"-23.9829156\,-48.8741741",2023-01-06T04:57:16.696Z
485588,316553,MG,SARZEDO,Ponto de Apoio - Planalto,,,RIO COMPRIDO 526,526,,Antiga Sede do CRAS Planalto,JARDIM PLANALTO,32450000,"-20.04905776785106\,-44.14855957031251",2023-01-06T04:57:16.696Z
485589,350710,SP,BOM JESUS DOS PERDÕES,Cadastro Único,,,Capitão Manoel de Almeida Passos 189,189,,,centro,12955000,"-23.17001284012149\,-46.47489309310914",2023-01-06T04:57:17.039Z
485590,355710,SP,VOTUPORANGA,CADUNICO VOTUPORANGA,,,JOÃO GONCALVES LEITE 4705,4705,,SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL,JARDIM ALVORADA,15500004,"-20.423\,-49.973",2023-01-06T04:57:16.774Z
485592,430700,RS,ERECHIM,POSTO DE CADASTRO ÚNICO,,,SALGADO FILHO 227,227,,SECRETARIA DE ASSISTÊNCIA SOCIAL,CENTRO,99700080,"-27.6357485\,-52.2741573",2023-01-06T04:57:17.039Z
485593,421189,SC,PAINEL,"cadastro único ",,,caetano vieria da costa 0,0,cras,cras promovendo cidadania,centro,88543000,"-27.921430851712824\,-50.101797580718994",2023-01-06T04:57:17.039Z
485594,314380,MG,MUNHOZ,"POSTO CADASTRO ÚNICO ",,,VER JOSE DA CUNHA VASCONCELOS 300,300,"ANEXO C ",,JD PAINEIRAS,37620000,"-22.615496460728632\,-46.363120079040534",2023-01-06T04:57:16.774Z
485595,310650,MG,BERILO,Posto de Cadastramento,,,Antonio Circuncisão Amaral 45,45,,,Centro,39640000,"-16.95008219905609\,-42.462812662124634",2023-01-06T04:57:17.039Z
485596,420980,SC,LEOBERTO LEAL,Posto do Cadastro Único,,,Avenida Adolfo Scheidt 326,326,,,Centro,88445000,"-27.507100954590847\,-49.28828358650208",2023-01-06T04:57:17.039Z
485598,352840,SP,MAIRINQUE,Secretaria M de Assistencia Social,,,Francisco de Assis Pinto de Oliveira 25,25,,,Centro,18120000,"-23.54707120998117\,-47.18462705612183",2023-01-06T04:57:17.039Z
485599,316310,MG,SÃO JOSÉ DA VARGINHA,Posto do Cadastro Único,,,Salvador Dali 28,28,,,Centro,35694000,"-19.709547312074587\,-44.55761611456184",2023-01-06T04:57:16.774Z
485600,350700,SP,BOITUVA,Departamento de Gestão do Cadastro Único,,,João Marcon 283,283,,Nosso Lar São Vicente de Paulo(asilo),Vila São Vicente de Paulo,18550610,"-23.280871624484558\,-47.66495436429978",2023-01-06T04:57:17.039Z
485601,431960,RS,SÃO SEPÉ,Posto de Atendimento do Cadastro Único,,,Riachuelo 1504,1504,,Escritório da Cidadania,Centro,97340000,"-30.169515575006358\,-53.57167214155197",2023-01-06T04:57:16.696Z
